,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
781,2020,2020-04-10 23,야,금,1,0,0,0,0,울산,중구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1164529.0,1731404.0,129.315494,35.56500247
782,2020,2020-04-11 16,주,토,1,0,0,0,0,대구,동구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,1103529.0,1766580.0,128.6470834,35.89035588
783,2020,2020-04-11 17,주,토,1,2,0,2,0,경북,포항시,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,사륜오토바이(ATV),승용차,1180261.0,1767609.0,129.4971286,35.88850307
784,2020,2020-04-11 23,야,토,1,0,0,0,0,경남,거제시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1101176.0,1659486.0,128.607726,34.92513655
785,2020,2020-04-12 00,야,일,1,0,0,0,0,부산,해운대구,차대차,측면충돌,측면충돌,과속,교차로,교차로부근,승용차,개인형이동수단(PM),1151206.0,1686719.0,129.1602703,35.16437702
786,2020,2020-04-12 00,야,일,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,과속,교차로,교차로부근,승용차,보행자,1097747.0,1689891.0,128.5737733,35.19959734
787,2020,2020-04-12 05,야,일,1,0,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,905447.0,1882174.0,126.4382661,36.93320449
788,2020,2020-04-12 05,야,일,1,0,0,0,0,제주,서귀포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,914565.0,1474281.8,126.5827861,33.25648779
789,2020,2020-04-12 05,야,일,1,0,0,0,0,광주,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,944991.0,1686330.0,126.8959189,35.17074209
790,2020,2020-04-12 07,주,일,2,0,0,0,0,전북,정읍시,차량단독,공작물충돌,공작물충돌,과속,교차로,교차로부근,승용차,없음,943804.4,1728310.7,126.880002,35.54919025
791,2020,2020-04-12 11,주,일,1,0,0,0,0,인천,중구,차량단독,전도,전도,안전운전 의무 불이행,단일로,터널안,승용차,없음,923451.0,1941664.0,126.6343068,37.47102865
792,2020,2020-04-12 17,주,일,1,1,0,1,0,경북,구미시,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,이륜차,승용차,1076957.5,1787370.7,128.3547294,36.08023416
793,2020,2020-04-12 21,야,일,1,0,0,0,0,전남,광양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,승용차,보행자,1017104.0,1658856.0,127.6872654,34.9243608
794,2020,2020-04-12 22,야,일,1,3,0,3,0,경북,구미시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1076343.0,1794780.0,128.3486234,36.14707586
795,2020,2020-04-13 09,주,월,1,2,1,1,0,전북,진안군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,화물차,986130.9,1755292.3,127.3465154,35.79396411
796,2020,2020-04-13 11,주,월,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1093053.0,1762841.0,128.5305923,35.85770246
797,2020,2020-04-13 12,주,월,1,0,0,0,0,전남,진도군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,농기계,없음,879080.0,1610511.0,126.183169,34.48144062
798,2020,2020-04-13 20,야,월,1,0,0,0,0,경기,남양주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,975175.0,1953086.0,127.2188547,37.57681879
799,2020,2020-04-14 00,야,화,1,0,0,0,0,부산,동래구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1144291.0,1690719.0,129.0850688,35.20144855
800,2020,2020-04-14 01,야,화,1,0,0,0,0,서울,구로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,941772.2,1944155.4,126.8412898,37.49482017
801,2020,2020-04-14 09,주,화,1,0,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,913204.5,1474348.0,126.5681753,33.25697625
802,2020,2020-04-14 11,주,화,1,0,0,0,0,충남,태안군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,891381.0,1862983.0,126.283094,36.75872651
803,2020,2020-04-14 17,주,화,1,4,3,1,0,충북,청주시,차대차,측면충돌,측면충돌,과속,단일로,지하차도(도로)내,승용차,승합차,999675.0,1846994.0,127.4963653,36.6208107
804,2020,2020-04-14 17,주,화,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,1164463.0,1745214.0,129.3175816,35.68946863
805,2020,2020-04-15 10,주,수,1,0,0,0,0,전남,해남군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,910098.0,1598095.0,126.5222117,34.37265879
806,2020,2020-04-15 10,주,수,1,0,0,0,0,전남,화순군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,966758.0,1686073.0,127.1349577,35.16938089
807,2020,2020-04-15 15,주,수,1,0,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,원동기장치자전거,948903.0,1863647.0,126.9274479,36.76955804
808,2020,2020-04-15 16,주,수,1,0,0,0,0,경기,고양시,차대차,추돌,추돌,신호위반,교차로,교차로내,승합차,건설기계,945467.0,1954846.0,126.882291,37.59140102
809,2020,2020-04-15 18,야,수,1,0,0,0,0,울산,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1163664.0,1728588.0,129.3053841,35.53976766
810,2020,2020-04-15 21,야,수,1,0,0,0,0,충남,아산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,953908.0,1867834.0,126.9832744,36.80755794
811,2020,2020-04-16 00,야,목,1,0,0,0,0,경남,거제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,1107399.0,1658342.0,128.6756991,34.91418246
812,2020,2020-04-16 12,주,목,1,0,0,0,0,경북,문경시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,승용차,이륜차,1062127.0,1844735.0,128.1946032,36.59842169
813,2020,2020-04-16 19,야,목,1,3,1,2,0,경기,시흥시,차대차,기타,기타,신호위반,교차로,교차로내,승용차,승용차,933219.0,1926845.0,126.7461033,37.33822224
814,2020,2020-04-16 19,야,목,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964697.0,1869665.0,127.1041391,36.82452749
815,2020,2020-04-16 20,야,목,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,1109996.0,1700047.0,128.7096654,35.28988651
816,2020,2020-04-17 05,야,금,1,0,0,0,0,전북,전주시,차대차,추돌,추돌,과속,단일로,기타단일로,승합차,이륜차,971270.3,1755829.9,127.1820406,35.79848878
817,2020,2020-04-17 08,주,금,1,0,0,0,0,경기,안산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,940176.0,1924933.0,126.8247905,37.32146319
818,2020,2020-04-17 11,주,금,1,1,1,0,0,충남,당진시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,승용차,908546.0,1890317.0,126.472073,37.00690348
819,2020,2020-04-17 13,주,금,1,0,0,0,0,경북,봉화군,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,화물차,보행자,1133652.0,1883333.0,129.0008638,36.93891358
820,2020,2020-04-17 16,주,금,1,0,0,0,0,경북,영주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1090772.0,1874832.0,128.5184036,36.86740184
821,2020,2020-04-17 17,주,금,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,945223.9,1499851.9,126.9103608,33.48910582
822,2020,2020-04-17 19,야,금,1,0,0,0,0,충북,음성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1011220.0,1899390.0,127.6262554,37.093075
823,2020,2020-04-17 20,야,금,1,0,0,0,0,경남,진주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1056038.0,1686390.0,128.1153846,35.17122621
824,2020,2020-04-17 23,야,금,1,0,0,0,0,경기,양평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1022470.0,1934817.0,127.7539169,37.41221009
825,2020,2020-04-18 17,주,토,1,0,0,0,0,경기,광주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,987112.0,1929016.0,127.3544629,37.36010393
826,2020,2020-04-18 17,주,토,1,0,0,0,0,경북,경주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1141821.0,1764439.0,129.0708472,35.86625916
827,2020,2020-04-18 19,야,토,1,0,0,0,0,충남,천안시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,건설기계,974510.0,1864487.0,127.2143465,36.7781652
828,2020,2020-04-18 22,야,토,1,0,0,0,0,대전,유성구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,985029.0,1818751.0,127.3331165,36.36607794
829,2020,2020-04-18 23,야,토,1,3,1,2,0,경기,김포시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로부근,승용차,승용차,919680.0,1966530.0,126.5889383,37.69481089
830,2020,2020-04-18 23,야,토,1,0,0,0,0,경기,화성시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,946882.0,1914897.0,126.9011914,37.23141125
831,2020,2020-04-19 16,주,일,1,0,0,0,0,경기,양평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1022745.0,1935377.0,127.7570417,37.41725105
832,2020,2020-04-19 19,야,일,1,0,0,0,0,부산,영도구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,1140207.0,1678576.0,129.0381584,35.09257095
833,2020,2020-04-19 20,야,일,1,0,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,947261.1,1946386.6,126.9032205,37.51526025
834,2020,2020-04-19 23,야,일,1,0,0,0,0,경남,함안군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1075478.0,1694595.0,128.3296009,35.24393147
835,2020,2020-04-20 08,주,월,1,0,0,0,0,전남,영암군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,915562.0,1634545.0,126.5780155,34.70178735
836,2020,2020-04-20 08,주,월,1,0,0,0,0,경북,상주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1057069.0,1821246.0,128.1363216,36.38699295
837,2020,2020-04-20 16,주,월,1,0,0,0,0,광주,남구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,936459.0,1677592.0,126.8029023,35.09145179
838,2020,2020-04-20 17,주,월,1,1,0,1,0,대구,달서구,차대차,기타,기타,기타,단일로,기타단일로,승합차,이륜차,1089783.0,1762964.0,128.4943948,35.85911646
839,2020,2020-04-20 23,야,월,1,0,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승용차,보행자,962910.6,1955638.0,127.0798329,37.5994082
840,2020,2020-04-21 02,야,화,1,0,0,0,0,광주,동구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,947215.0,1685300.0,126.9204065,35.16157418
841,2020,2020-04-21 08,주,화,1,0,0,0,0,강원,원주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1039932.0,1927510.0,127.9508432,37.34575947
842,2020,2020-04-21 13,주,화,1,0,0,0,0,강원,강릉시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승합차,화물차,1127122.0,1971803.0,128.9427274,37.73702763
843,2020,2020-04-21 15,주,화,1,2,2,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,993896.0,1816928.0,127.4319722,36.34974005
844,2020,2020-04-21 17,주,화,1,0,0,0,0,강원,화천군,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,자전거,없음,1017719.3,2012586.2,127.7021317,38.11326319
845,2020,2020-04-22 00,야,수,1,1,0,1,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,995645.0,1844306.0,127.4513103,36.59656842
846,2020,2020-04-22 00,야,수,1,0,0,0,0,울산,동구,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,승용차,없음,1173200.0,1721538.0,129.4090206,35.47461507
847,2020,2020-04-22 02,야,수,1,0,0,0,0,서울,송파구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,968581.8,1943805.4,127.1445845,37.49296722
848,2020,2020-04-22 11,주,수,1,0,0,0,0,전남,순천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1000118.0,1661210.0,127.5012923,34.94573238
849,2020,2020-04-22 12,주,수,1,0,0,0,0,서울,강북구,차대사람,횡단중,횡단중,과속,교차로,교차로부근,승용차,보행자,957314.9,1960252.9,127.0161744,37.64076035
850,2020,2020-04-22 12,주,수,1,0,0,0,0,부산,영도구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1140681.0,1678397.0,129.0433264,35.09089137
851,2020,2020-04-22 12,주,수,2,3,1,2,0,대구,서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,1097292.7,1764044.4,128.5776879,35.86813866
852,2020,2020-04-22 13,주,수,1,4,3,1,0,경남,김해시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1114452.0,1698014.0,128.7583757,35.27105938
853,2020,2020-04-22 22,야,수,1,0,0,0,0,경기,용인시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,984780.0,1910690.0,127.3285042,37.19487866
854,2020,2020-04-22 22,야,수,1,0,0,0,0,경기,김포시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,922866.0,1961093.0,126.6256479,37.64608439
855,2020,2020-04-23 03,야,목,1,0,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,964833.0,1955784.0,127.1016032,37.60079966
856,2020,2020-04-23 05,야,목,1,0,0,0,0,경기,안산시,차대차,기타,기타,안전운전 의무 불이행,기타,기타,승용차,화물차,944507.0,1921212.0,126.8739481,37.28819307
857,2020,2020-04-23 06,주,목,1,0,0,0,0,경기,수원시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,이륜차,956923.0,1918285.0,127.0141852,37.26246799
858,2020,2020-04-23 07,주,목,1,0,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,자전거,건설기계,967459.5,1949375.7,127.1316421,37.54313598
859,2020,2020-04-23 09,주,목,1,0,0,0,0,전북,고창군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,907869.0,1716836.0,126.484879,35.44305256
860,2020,2020-04-23 21,야,목,1,0,0,0,0,광주,광산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,938245.0,1687312.0,126.8217685,35.17920427
861,2020,2020-04-24 00,야,금,1,0,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,922642.0,1876161.0,126.6319403,36.88057511
862,2020,2020-04-24 08,주,금,1,1,1,0,0,경기,고양시,차대사람,기타,기타,중앙선 침범,단일로,기타단일로,승용차,보행자,941538.0,1958291.0,126.8375135,37.62220917
863,2020,2020-04-24 09,주,금,1,0,0,0,0,경기,여주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,승용차,농기계,1013222.0,1922261.0,127.6491883,37.29921036
864,2020,2020-04-24 12,주,금,1,0,0,0,0,대전,대덕구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,995190.0,1818996.0,127.4463807,36.36839123
865,2020,2020-04-24 13,주,금,1,0,0,0,0,충남,태안군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,892404.0,1862463.0,126.2946261,36.75415652
866,2020,2020-04-24 13,주,금,1,0,0,0,0,경북,김천시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,1055762.0,1792078.0,128.1196692,36.12411935
867,2020,2020-04-24 14,주,금,1,0,0,0,0,경남,의령군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,1069794.0,1703051.0,128.267851,35.32058464
868,2020,2020-04-24 15,주,금,1,0,0,0,0,전남,목포시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,승용차,이륜차,901149.0,1645951.0,126.4193229,34.80333394
869,2020,2020-04-24 20,야,금,1,0,0,0,0,경남,거제시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1105507.0,1658096.0,128.65496,34.91216319
870,2020,2020-04-25 00,야,토,1,0,0,0,0,경기,평택시,차대사람,차도통행중,차도통행중,과속,교차로,교차로부근,승용차,보행자,961229.0,1900611.0,127.0636635,37.10334583
871,2020,2020-04-25 04,야,토,1,0,0,0,0,경기,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,승용차,없음,940035.0,1957075.0,126.8205824,37.61115269
872,2020,2020-04-25 08,주,토,1,2,2,0,0,부산,강서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,1129694.0,1678979.0,128.9229202,35.09761193
873,2020,2020-04-25 08,주,토,1,1,0,1,0,전북,군산시,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,승용차,926842.0,1776708.0,126.6884526,35.98440357
874,2020,2020-04-25 12,주,토,1,1,1,0,0,인천,부평구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,930374.0,1942838.0,126.712481,37.48215737
875,2020,2020-04-25 15,주,토,1,0,0,0,0,경남,창원시(통합),차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1109501.0,1680672.0,128.7016468,35.11527236
876,2020,2020-04-25 15,주,토,1,1,0,1,0,대구,달서구,차대차,기타,기타,기타,교차로,교차로횡단보도내,이륜차,승용차,1095685.0,1762586.0,128.5597075,35.85515018
877,2020,2020-04-25 23,야,토,1,1,0,1,0,충북,충주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,1039035.0,1885944.0,127.9385465,36.97112494
878,2020,2020-04-26 02,야,일,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1090205.0,1791132.0,128.5022746,36.11300055
879,2020,2020-04-26 06,주,일,1,0,0,0,0,제주,제주시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,없음,909554.0,1502454.0,126.526167,33.5101509
880,2020,2020-04-26 15,주,일,1,0,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,947587.0,1920328.0,126.9087561,37.2804038
881,2020,2020-04-26 20,야,일,1,0,0,0,0,경기,의왕시,차량단독,공작물충돌,공작물충돌,안전거리 미확보,교차로,교차로부근,이륜차,없음,956309.0,1930692.0,127.0065302,37.37427123
882,2020,2020-04-26 22,야,일,1,0,0,0,0,서울,강남구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958633.4,1946948.4,127.0318703,37.52090403
883,2020,2020-04-26 23,야,일,1,1,1,0,0,부산,사하구,차량단독,기타,기타,안전거리 미확보,단일로,지하차도(도로)내,이륜차,없음,1135934.0,1677701.0,128.9911517,35.08526904
884,2020,2020-04-27 04,야,월,1,0,0,0,0,경기,평택시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950324.0,1888220.0,126.9417598,36.99113914
885,2020,2020-04-27 06,주,월,1,1,0,1,0,울산,북구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,1167205.0,1737980.0,129.3463695,35.62381627
886,2020,2020-04-27 11,주,월,1,1,1,0,0,충북,충주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,사륜오토바이(ATV),1026737.0,1886157.0,127.8003918,36.97347493
887,2020,2020-04-27 11,주,월,1,0,0,0,0,전남,고흥군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,화물차,965110.0,1606844.0,127.1201536,34.4548759
888,2020,2020-04-27 11,주,월,1,0,0,0,0,경남,창원시(통합),차대차,추돌,추돌,안전거리 미확보,교차로,교차로부근,승용차,승용차,1100877.0,1696316.0,128.6089394,35.25721158
889,2020,2020-04-27 12,주,월,1,1,0,1,0,충남,천안시,차대차,정면충돌,정면충돌,신호위반,단일로,기타단일로,이륜차,화물차,971664.0,1879384.0,127.1818975,36.91237374
890,2020,2020-04-27 12,주,월,1,0,0,0,0,광주,광산구,차대차,측면충돌,측면충돌,안전거리 미확보,교차로,교차로부근,개인형이동수단(PM),화물차,937775.0,1690598.0,126.8163588,35.20880351
891,2020,2020-04-27 13,주,월,1,0,0,0,0,경북,경산시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1112720.0,1761795.0,128.7482206,35.84620825
892,2020,2020-04-27 16,주,월,1,3,0,2,1,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,967848.7,1943043.4,127.1363248,37.48607369
893,2020,2020-04-27 17,주,월,1,1,1,0,0,경남,김해시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차,1118066.0,1688920.0,128.7967966,35.18865919
894,2020,2020-04-27 19,야,월,1,0,0,0,0,인천,서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,자전거,924648.0,1949293.0,126.6470604,37.53988461
895,2020,2020-04-28 07,주,화,1,0,0,0,0,경북,예천군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1087616.0,1854417.0,128.4806532,36.6836905
896,2020,2020-04-28 09,주,화,1,1,0,1,0,전남,광양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1006879.0,1670248.0,127.5754099,35.02720878
897,2020,2020-04-28 12,주,화,1,0,0,0,0,충남,공주시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,원동기장치자전거,950469.0,1838153.0,126.9466415,36.53982472
898,2020,2020-04-28 12,주,화,1,0,0,0,0,울산,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,1165582.0,1739614.0,129.3287911,35.638815
899,2020,2020-04-28 19,야,화,1,0,0,0,0,강원,원주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1039069.0,1929034.0,127.9411804,37.35953296
900,2020,2020-04-29 05,야,수,1,2,1,1,0,서울,강남구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,957709.2,1945877.4,127.0214735,37.51120884
901,2020,2020-04-29 09,주,수,1,0,0,0,0,부산,해운대구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1150015.0,1693462.0,129.1484254,35.22533295
902,2020,2020-04-29 10,주,수,1,0,0,0,0,경기,군포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950381.0,1929962.0,126.9396279,37.36739312
903,2020,2020-04-29 13,주,수,1,2,0,2,0,충남,공주시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,969850.0,1860823.0,127.1622699,36.74499872
904,2020,2020-04-29 14,주,수,1,0,0,0,0,충북,충주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,1036158.0,1885359.0,127.906197,36.96596659
905,2020,2020-04-29 15,주,수,1,1,1,0,0,대구,달성군,차대차,측면충돌,측면충돌,과속,단일로,기타단일로,승용차,승용차,1085645.0,1742975.0,128.4464325,35.67928508
906,2020,2020-04-29 17,주,수,1,0,0,0,0,경기,안양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,947285.0,1937041.0,126.90416,37.43102768
907,2020,2020-04-29 19,야,수,1,0,0,0,0,서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,945804.9,1941605.5,126.8870956,37.47208303
908,2020,2020-04-29 19,야,수,1,0,0,0,0,전북,고창군,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,승용차,보행자,923087.4,1715912.9,126.6526281,35.43602344
909,2020,2020-04-29 19,야,수,1,0,0,0,0,전북,부안군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,906954.7,1737173.2,126.4724709,35.62631122
910,2020,2020-04-29 20,야,수,1,4,1,3,0,강원,삼척시,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,승용차,없음,1147261.0,1941065.0,129.1650211,37.45706927
911,2020,2020-04-29 23,야,수,1,0,0,0,0,경남,창원시(통합),차대사람,기타,기타,과속,교차로,교차로횡단보도내,승용차,보행자,1097960.3,1690051.8,128.5761352,35.20102624
912,2020,2020-04-30 00,야,목,2,1,0,0,1,울산,북구,차대차,기타,기타,과속,단일로,교량위,승용차,승용차,1166242.0,1741058.0,129.3363751,35.65171721
913,2020,2020-04-30 01,야,목,1,0,0,0,0,경기,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,937691.0,1962276.0,126.7935825,37.65787224
914,2020,2020-04-30 04,야,목,1,3,3,0,0,충남,서산시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,906571.0,1863094.0,126.4532327,36.76134573
915,2020,2020-04-30 04,야,목,1,0,0,0,0,광주,남구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,고가도로위,이륜차,없음,945326.6,1682235.4,126.8998752,35.13384055
916,2020,2020-04-30 11,주,목,1,0,0,0,0,충북,음성군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1008315.0,1893193.0,127.5934977,37.03724356
917,2020,2020-04-30 17,주,목,1,0,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,건설기계,보행자,960923.0,1993055.0,127.055302,37.93656477
