,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X(UTMK),발생위치Y(UTMK),경도,위도
747,2021,2021-04-23 23:00,야,금,1,0,0,0,0,전북,전주시,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,승용차,없음,970556.3,1761883.4,127.1739155,35.85304635
748,2021,2021-04-24 10:00,주,토,1,0,0,0,0,경남,양산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,승용차,이륜차,1137021.0,1702556.0,129.0072058,35.30916549
749,2021,2021-04-24 12:00,주,토,1,0,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,963018.0,1955885.0,127.081037,37.60163881
750,2021,2021-04-24 14:00,주,토,1,0,0,0,0,대구,동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1108124.0,1764756.0,128.6977378,35.87341709
751,2021,2021-04-24 15:00,주,토,1,2,0,2,0,충북,충주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,교량위,이륜차,승용차,1050038.1,1879542.5,128.0617345,36.91290036
752,2021,2021-04-24 20:00,야,토,1,0,0,0,0,경기,화성시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,937391.0,1902927.0,126.7952075,37.12293066
753,2021,2021-04-25 04:00,야,일,1,2,0,2,0,서울,관악구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,949335.8,1942896.9,126.9269365,37.48392312
754,2021,2021-04-25 14:00,주,일,1,1,1,0,0,충북,제천시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,1066155.0,1909941.0,128.2453273,37.18590684
755,2021,2021-04-25 17:00,주,일,1,1,0,1,0,경북,상주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,이륜차,1046486.0,1824420.0,128.0185157,36.41617676
756,2021,2021-04-26 06:00,주,월,1,0,0,0,0,대구,동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,1109953.0,1763956.0,128.717884,35.86600211
757,2021,2021-04-26 07:00,주,월,1,0,0,0,0,서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,963418.0,1958295.0,127.0854479,37.62337676
758,2021,2021-04-26 09:00,주,월,1,0,0,0,0,서울,강서구,차대사람,보도통행중,보도통행중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,939987.2,1952880.7,126.8203847,37.57334681
759,2021,2021-04-26 14:00,주,월,1,0,0,0,0,충남,공주시,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,969436.0,1841158.0,127.1584165,36.56770961
760,2021,2021-04-26 16:00,주,월,1,0,0,0,0,전남,순천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,978358.0,1669736.0,127.2627673,35.02238343
761,2021,2021-04-26 17:00,주,월,1,0,0,0,0,전북,정읍시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,945897.1,1743397.6,126.9020777,35.68533066
762,2021,2021-04-26 18:00,야,월,1,0,0,0,0,충남,서산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,자전거,910487.0,1859942.0,126.4974706,36.73331329
763,2021,2021-04-26 19:00,야,월,1,0,0,0,0,부산,수영구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,1147619.0,1686276.0,129.1208193,35.16091732
764,2021,2021-04-26 21:00,야,월,1,0,0,0,0,경북,경산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,1118252.0,1759461.0,128.8091202,35.82451808
765,2021,2021-04-26 22:00,야,월,1,0,0,0,0,서울,은평구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,949508.0,1956252.0,126.9279652,37.60430406
766,2021,2021-04-26 22:00,야,월,1,0,0,0,0,경기,군포시,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,948372.0,1925029.0,126.917284,37.32282017
767,2021,2021-04-27 08:00,주,화,1,0,0,0,0,인천,중구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,922822.0,1941580.0,126.627203,37.47021926
768,2021,2021-04-27 11:00,주,화,1,0,0,0,0,충남,아산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,955874.0,1857484.0,127.0059128,36.71435203
769,2021,2021-04-27 17:00,주,화,1,1,1,0,0,충북,음성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1012984.0,1901731.0,127.6461456,37.11415455
770,2021,2021-04-27 19:00,야,화,1,1,1,0,0,충북,제천시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,원동기장치자전거,1061857.0,1905665.0,128.196554,37.14765979
771,2021,2021-04-27 19:00,야,화,1,0,0,0,0,경기,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,938381.0,1967887.0,126.8009303,37.70848917
772,2021,2021-04-27 20:00,야,화,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,969046.5,1869597.5,127.1529129,36.82407138
773,2021,2021-04-27 20:00,야,화,1,0,0,0,0,경기,의정부시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,승용차,이륜차,959975.0,1971950.0,127.0456824,37.74630712
774,2021,2021-04-27 21:00,야,화,1,0,0,0,0,경기,화성시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,957851.0,1914362.0,127.0248727,37.22714955
775,2021,2021-04-27 21:00,야,화,1,0,0,0,0,전남,광양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1006923.7,1664886.4,127.5758553,34.97886062
776,2021,2021-04-27 21:00,야,화,1,1,1,0,0,경남,창녕군,차대차,정면충돌,정면충돌,중앙선 침범,기타,기타,화물차,승용차,1091623.0,1713759.0,128.5091784,35.41535911
777,2021,2021-04-27 23:00,야,화,1,0,0,0,0,충북,청주시,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,998582.0,1852461.0,127.4841314,36.67009453
778,2021,2021-04-28 03:00,야,수,1,0,0,0,0,서울,강동구,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,967901.0,1947772.0,127.1367099,37.52869662
779,2021,2021-04-28 07:00,주,수,1,0,0,0,0,전남,보성군,차대사람,기타,기타,중앙선 침범,교차로,교차로부근,화물차,보행자,961376.0,1640078.0,127.0779892,34.75443988
780,2021,2021-04-28 20:00,야,수,1,0,0,0,0,전북,고창군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,929279.0,1726100.0,126.7199502,35.52832859
781,2021,2021-04-28 21:00,야,수,1,0,0,0,0,강원,횡성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,1059923.0,1952460.0,128.178564,37.56956092
782,2021,2021-04-28 21:00,야,수,1,3,0,3,0,전북,전주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,967654.1,1759348.2,127.1418774,35.83009745
783,2021,2021-04-29 17:00,주,목,1,0,0,0,0,경북,김천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,1053948.0,1792883.0,128.0995669,36.13147921
784,2021,2021-04-29 17:00,주,목,1,0,0,0,0,경남,거제시,차대사람,기타,기타,신호위반,단일로,기타단일로,승용차,보행자,1112139.0,1653471.0,128.7269245,34.8697548
785,2021,2021-04-30 08:00,주,금,1,0,0,0,0,부산,서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1138987.0,1678871.0,129.024828,35.09539914
786,2021,2021-04-30 09:00,주,금,1,0,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,961326.0,1895862.0,127.0649998,37.06054215
787,2021,2021-04-30 10:00,주,금,1,0,0,0,0,경북,청도군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1115191.0,1732215.0,128.7713352,35.57928258
788,2021,2021-04-30 14:00,주,금,1,0,0,0,0,경남,하동군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,1018714.0,1679941.0,127.7053675,35.11446328
789,2021,2021-04-30 15:00,주,금,1,0,0,0,0,서울,성북구,차대차,기타,기타,기타,교차로,교차로내,자전거,승용차,957685.0,1956712.0,127.0205743,37.60886278
790,2021,2021-04-30 16:00,주,금,1,1,1,0,0,대전,중구,차량단독,주/정차차량 충돌,주/정차차량 충돌,기타,단일로,기타단일로,승용차,화물차,990842.0,1811080.0,127.3980047,36.29699352
791,2021,2021-04-30 22:00,야,금,2,0,0,0,0,경기,안양시,차량단독,기타,기타,기타,단일로,기타단일로,이륜차,없음,948156.0,1937498.0,126.9139723,37.43519597
792,2021,2021-05-01 03:00,야,토,1,3,3,0,0,경남,사천시,차대차,정면충돌,정면충돌,기타,교차로,교차로내,승용차,승용차,1051011.0,1672017.0,128.0592967,35.04189487
793,2021,2021-05-01 04:00,야,토,1,1,0,1,0,부산,기장군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1150344.0,1699854.0,129.1532089,35.28289669
794,2021,2021-05-01 04:00,야,토,1,0,0,0,0,인천,남동구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,승용차,934300.0,1937273.0,126.7573794,37.43228781
795,2021,2021-05-01 06:00,주,토,1,0,0,0,0,서울,양천구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,화물차,941397.0,1948222.1,126.8367213,37.53144976
796,2021,2021-05-01 08:00,주,토,1,4,0,4,0,강원,춘천시,차대사람,차도통행중,차도통행중,기타,교차로,교차로횡단보도내,승용차,보행자,1021068.0,1984786.0,127.7395155,37.86263253
797,2021,2021-05-01 14:00,주,토,1,1,0,1,0,경북,경주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,1181520.0,1759100.0,129.5091338,35.81159912
798,2021,2021-05-01 16:00,주,토,1,0,0,0,0,부산,기장군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1156962.0,1691347.0,129.2243284,35.20520699
799,2021,2021-05-01 19:00,야,토,1,0,0,0,0,경기,광주시,차량단독,기타,기타,기타,단일로,기타단일로,이륜차,없음,977271.0,1935133.0,127.2431467,37.4150521
800,2021,2021-05-01 23:00,야,토,1,0,0,0,0,경기,시흥시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,기타,939422.0,1936167.0,126.8153613,37.42266882
801,2021,2021-05-02 10:00,주,일,1,1,1,0,0,강원,춘천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,이륜차,1028169.0,1986738.0,127.8203197,37.88003393
802,2021,2021-05-02 11:00,주,일,1,0,0,0,0,충북,보은군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1016042.0,1843481.0,127.679335,36.58900604
803,2021,2021-05-02 12:00,주,일,2,1,0,1,0,경북,칠곡군,차대사람,길가장자리구역통행중,길가장자리구역통행중,중앙선 침범,단일로,기타단일로,승용차,보행자,1090757.0,1771022.0,128.5060997,35.93166722
804,2021,2021-05-02 13:00,주,일,1,0,0,0,0,충남,서천군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,승용차,없음,932817.0,1785708.0,126.7539639,36.06596984
805,2021,2021-05-02 13:00,주,일,1,1,0,1,0,경북,포항시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,이륜차,1168008.0,1784507.0,129.365022,36.04295487
806,2021,2021-05-02 14:00,주,일,1,2,0,2,0,경기,남양주시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,승용차,976966.0,1950423.0,127.2392214,37.55286247
807,2021,2021-05-02 15:00,주,일,1,0,0,0,0,강원,홍천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1072161.0,1975168.0,128.3193817,37.77333855
808,2021,2021-05-02 16:00,주,일,1,0,0,0,0,경기,김포시,차대사람,기타,기타,기타,불명,불명,승합차,보행자,935603.0,1955948.0,126.7704696,37.60069552
809,2021,2021-05-02 22:00,야,일,1,0,0,0,0,경북,포항시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1170827.0,1779003.3,129.3951117,35.99287043
810,2021,2021-05-03 07:00,주,월,1,1,1,0,0,경기,안성시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,994719.0,1895538.0,127.4406015,37.0584042
811,2021,2021-05-03 08:00,주,월,1,1,0,1,0,경남,거창군,차대차,정면충돌,정면충돌,안전운전 의무 불이행,기타,기타,화물차,화물차,1034211.0,1761469.0,127.8788629,35.84915525
812,2021,2021-05-03 10:00,주,월,1,0,0,0,0,전북,익산시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,농기계,없음,952048.0,1778471.0,126.9679443,36.00186352
813,2021,2021-05-03 11:00,주,월,1,0,0,0,0,경남,거창군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,1039679.0,1741909.0,127.938447,35.67259536
814,2021,2021-05-03 12:00,주,월,1,1,0,1,0,경기,용인시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,991573.0,1903795.0,127.4051239,37.13281204
815,2021,2021-05-03 13:00,주,월,1,0,0,0,0,경남,의령군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1062477.0,1705744.0,128.1875628,35.34534991
816,2021,2021-05-03 23:00,야,월,1,0,0,0,0,경기,용인시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,건설기계,964462.0,1921570.0,127.0990496,37.29239662
817,2021,2021-05-04 00:00,야,화,1,0,0,0,0,경기,수원시,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,958815.0,1919197.0,127.0354717,37.27077414
818,2021,2021-05-04 03:00,야,화,1,0,0,0,0,경기,평택시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,965726.0,1887718.0,127.1148601,36.98730175
819,2021,2021-05-04 12:00,주,화,2,0,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,929353.8,1773939.1,126.7165605,35.95962678
820,2021,2021-05-04 12:00,주,화,1,0,0,0,0,대구,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1101624.0,1764359.0,128.6256967,35.87053467
821,2021,2021-05-04 13:00,주,화,1,0,0,0,0,대구,중구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,자전거,승용차,1098192.0,1763883.0,128.5876278,35.86659395
822,2021,2021-05-04 15:00,주,화,1,0,0,0,0,경기,여주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,1004337.0,1911460.0,127.548873,37.20193358
823,2021,2021-05-04 19:00,야,화,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965370.0,1925704.0,127.1091008,37.3296937
824,2021,2021-05-04 22:00,야,화,1,0,0,0,0,제주,제주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,909870.3,1501447.7,126.5296734,33.50110246
825,2021,2021-05-04 23:00,야,화,1,0,0,0,0,경기,부천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,938910.0,1947139.0,126.8086649,37.52152638
826,2021,2021-05-05 01:00,야,수,1,0,0,0,0,서울,양천구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,942790.0,1947865.8,126.8525143,37.52832591
827,2021,2021-05-05 08:00,주,수,1,0,0,0,0,서울,마포구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,원동기장치자전거,947999.0,1951993.0,126.9111727,37.56583334
828,2021,2021-05-05 16:00,주,수,1,0,0,0,0,경기,안양시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,건설기계,보행자,951828.0,1930924.0,126.9559063,37.37614036
829,2021,2021-05-06 00:00,야,목,2,1,0,1,0,전남,목포시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,900856.0,1644684.0,126.4162697,34.79188202
830,2021,2021-05-06 01:00,야,목,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,976555.0,1866760.0,127.2371936,36.79870834
831,2021,2021-05-06 03:00,야,목,1,0,0,0,0,경기,안산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,944455.0,1922711.0,126.8732494,37.30170111
832,2021,2021-05-06 06:00,주,목,1,0,0,0,0,경북,경산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1111747.0,1757643.0,128.7368672,35.80889315
833,2021,2021-05-06 07:00,주,목,1,0,0,0,0,경북,청도군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1100047.0,1737855.0,128.6049233,35.63177327
834,2021,2021-05-06 07:00,주,목,1,0,0,0,0,인천,미추홀구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,927649.0,1940395.0,126.6819021,37.45992967
835,2021,2021-05-06 23:00,야,목,1,0,0,0,0,충남,당진시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,919533.0,1880636.0,126.5965817,36.9206504
836,2021,2021-05-07 04:00,야,금,1,0,0,0,0,경남,창원시(통합),차대사람,기타,기타,신호위반,교차로,교차로횡단보도내,건설기계,보행자,1109101.0,1685561.0,128.6979037,35.15939141
837,2021,2021-05-07 10:00,주,금,1,0,0,0,0,울산,남구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1163794.0,1729045.0,129.3069099,35.54386474
838,2021,2021-05-07 12:00,주,금,1,0,0,0,0,강원,철원군,차대차,추돌,추돌,기타,교차로,교차로부근,승용차,화물차,983103.0,2017270.0,127.3071375,38.15549237
839,2021,2021-05-07 16:00,주,금,1,0,0,0,0,경남,사천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1053769.0,1676984.0,128.0898568,35.08653849
840,2021,2021-05-07 17:00,주,금,1,0,0,0,0,부산,사하구,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,자전거,1135872.5,1677358.9,128.9904211,35.08219355
841,2021,2021-05-07 17:00,주,금,1,0,0,0,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,이륜차,없음,929841.0,1923934.0,126.7082473,37.31173605
842,2021,2021-05-07 20:00,야,금,1,0,0,0,0,경기,부천시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,자전거,934721.0,1947600.0,126.7612219,37.52539433
843,2021,2021-05-08 06:00,주,토,1,0,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1101801.0,1696816.0,128.6191572,35.26162574
844,2021,2021-05-08 09:00,주,토,1,0,0,0,0,경북,포항시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1150900.0,1794738.0,129.177145,36.13795947
845,2021,2021-05-08 09:00,주,토,1,0,0,0,0,경남,거창군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1038121.0,1743168.0,127.9212914,35.68400819
846,2021,2021-05-08 12:00,주,토,1,0,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,939214.0,1951107.0,126.8117763,37.55730987
847,2021,2021-05-08 14:00,주,토,1,0,0,0,0,경북,영주시,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,1101171.7,1870731.7,128.6345156,36.82938936
848,2021,2021-05-08 18:00,야,토,1,0,0,0,0,충남,공주시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,없음,967257.0,1831647.0,127.134468,36.481896
849,2021,2021-05-08 19:00,야,토,1,5,3,2,0,전북,전주시,차대차,기타,기타,기타,단일로,기타단일로,승용차,승용차,965707.0,1750940.0,127.1206806,35.75422246
850,2021,2021-05-08 20:00,야,토,1,1,0,1,0,경기,용인시,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,승용차,982585.0,1914286.0,127.3036875,37.22725482
851,2021,2021-05-09 04:00,야,일,1,0,0,0,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,936301.0,1929004.3,126.780708,37.357901
852,2021,2021-05-09 14:00,주,일,1,0,0,0,0,경기,성남시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,962919.0,1928398.0,127.0813001,37.35388188
853,2021,2021-05-09 14:00,주,일,1,0,0,0,0,충남,당진시,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,922640.0,1877299.0,126.6318017,36.89083239
854,2021,2021-05-09 14:00,주,일,1,3,0,3,0,경기,남양주시,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,승용차,이륜차,975199.4,1972965.0,127.218455,37.7559949
855,2021,2021-05-09 15:00,주,일,1,0,0,0,0,서울,마포구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,950326.9,1950400.7,126.9376391,37.55161024
856,2021,2021-05-09 15:00,주,일,1,0,0,0,0,경기,성남시,차대차,기타,기타,신호위반,불명,불명,이륜차,승용차,965458.0,1932809.0,127.1097626,37.39373909
857,2021,2021-05-09 16:00,주,일,1,0,0,0,0,서울,양천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,승용차,보행자,945237.4,1949381.0,126.8800987,37.54213114
858,2021,2021-05-09 17:00,주,일,1,0,0,0,0,강원,인제군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,이륜차,1067606.0,1985985.0,128.2686749,37.87117354
859,2021,2021-05-09 17:00,주,일,1,0,0,0,0,경기,의정부시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,960797.0,1969711.0,127.0551333,37.72616254
860,2021,2021-05-09 19:00,야,일,1,1,1,0,0,경남,밀양시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1114939.0,1725618.0,128.767618,35.51984384
861,2021,2021-05-10 09:00,주,월,1,0,0,0,0,강원,춘천시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,1019424.0,1991386.0,127.7210033,37.92215485
862,2021,2021-05-10 10:00,주,월,1,0,0,0,0,서울,마포구,차대차,기타,기타,기타,교차로,교차로내,승용차,이륜차,946346.0,1953258.0,126.8923634,37.57714002
863,2021,2021-05-10 10:00,주,월,1,5,0,5,0,경기,용인시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,965369.0,1921384.0,127.1092911,37.29075428
864,2021,2021-05-10 10:00,주,월,1,0,0,0,0,경북,영주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,자전거,1094422.0,1872713.0,128.5590844,36.84794516
865,2021,2021-05-10 12:00,주,월,1,0,0,0,0,충북,진천군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,승용차,원동기장치자전거,994701.0,1873675.0,127.4405525,36.86132039
866,2021,2021-05-10 12:00,주,월,1,0,0,0,0,경북,영천시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1135655.0,1786964.0,129.006425,36.07014767
867,2021,2021-05-10 13:00,주,월,1,0,0,0,0,서울,도봉구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,화물차,959244.0,1961437.0,127.0379736,37.65152046
868,2021,2021-05-10 14:00,주,월,1,0,0,0,0,전북,김제시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,946636.5,1760243.7,126.9091268,35.83725243
869,2021,2021-05-10 15:00,주,월,1,1,0,1,0,전북,정읍시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,951980.8,1745883.5,126.9691609,35.70805871
870,2021,2021-05-10 15:00,주,월,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1154202.0,1771713.0,129.2093391,35.92994197
871,2021,2021-05-10 15:00,주,월,1,0,0,0,0,대구,서구,차대사람,보도통행중,보도통행중,기타,교차로,교차로부근,승용차,보행자,1095393.0,1763453.0,128.5565779,35.86299433
872,2021,2021-05-10 19:00,야,월,1,0,0,0,0,전남,여수시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승용차,보행자,1019100.0,1640752.0,127.7087063,34.76107025
873,2021,2021-05-10 20:00,야,월,1,0,0,0,0,대구,북구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,이륜차,1099488.0,1766077.0,128.6022546,35.88624087
874,2021,2021-05-11 06:00,주,화,1,3,2,1,0,충남,예산군,차대차,추돌,추돌,기타,교차로,교차로내,승용차,화물차,940174.0,1856432.0,126.8302086,36.70400961
875,2021,2021-05-11 08:00,주,화,1,0,0,0,0,경북,상주시,차대차,정면충돌,정면충돌,기타,단일로,기타단일로,승용차,자전거,1059284.0,1823414.0,128.161183,36.4064028
876,2021,2021-05-11 09:00,주,화,1,1,1,0,0,인천,서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,926324.0,1955913.0,126.6653643,37.59968353
877,2021,2021-05-11 13:00,주,화,1,1,1,0,0,전남,해남군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,화물차,891253.0,1625501.0,126.3137911,34.61794948
878,2021,2021-05-11 14:00,주,화,1,0,0,0,0,전북,전주시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,이륜차,승용차,965110.4,1758295.0,127.113761,35.82051458
879,2021,2021-05-11 15:00,주,화,1,0,0,0,0,전남,구례군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,사륜오토바이(ATV),없음,997347.0,1695248.0,127.4708366,35.25265952
880,2021,2021-05-11 23:00,야,화,1,0,0,0,0,서울,성북구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,957977.0,1956494.0,127.0238951,37.6069113
881,2021,2021-05-11 23:00,야,화,1,0,0,0,0,경기,여주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1006170.0,1922421.0,127.5696196,37.30072615
